student_id,attendance,internal_marks,assignment_score,previous_cgpa,study_hours,backlogs,practical_marks,quiz_score,previous_failures,participation,risk_level
STU1893,68.45,70.84,51.33,6.49,1.86,1,55.27,92.24,0,79.79,High
STU1894,73.36,55.41,76.75,6.76,3.0,1,61.0,49.43,1,36.61,High
STU1895,73.67,80.11,59.39,7.04,2.8,1,53.7,60.81,0,48.2,Medium
STU1896,69.45,40.56,61.92,7.78,3.06,3,65.29,84.19,0,50.25,High
STU1897,71.12,48.79,59.2,7.69,2.9,3,55.24,48.52,0,66.11,High
STU1898,98.98,47.64,53.12,6.13,4.0,2,44.51,83.55,1,58.1,High
STU1899,83.41,84.44,69.38,6.05,0.5,1,74.47,84.02,0,58.73,Medium
STU1900,70.57,81.97,47.88,7.7,5.37,1,75.78,70.65,0,51.7,Medium
STU1901,85.45,73.77,84.2,7.8,4.64,4,96.89,62.03,1,43.58,High
STU1902,69.99,84.29,70.83,6.25,1.26,1,60.64,53.35,0,77.18,Medium
STU1903,92.6,49.17,76.34,4.58,0.5,0,35.87,52.02,1,58.24,High
STU1904,80.54,71.27,63.01,6.51,1.74,1,81.86,70.59,2,77.38,Medium
STU1905,73.39,62.75,64.49,7.67,3.06,0,83.77,20.0,0,42.77,Medium
STU1906,81.72,80.24,74.31,9.33,8.14,1,87.41,54.97,0,51.7,Low
STU1907,51.44,62.93,52.54,5.12,4.48,0,93.01,52.49,0,60.58,Medium
STU1908,58.1,58.07,64.63,6.2,0.5,0,93.25,47.22,0,62.44,Medium
STU1909,57.09,74.74,57.11,6.25,2.26,0,51.39,68.34,0,80.09,High
STU1910,77.14,80.77,56.64,8.7,3.4,0,94.32,38.54,0,56.39,Medium
STU1911,100.0,52.97,38.35,6.75,3.96,1,62.42,86.65,0,79.93,Medium
STU1912,100.0,63.9,90.09,5.53,1.13,1,81.57,81.44,1,72.5,High
STU1913,84.57,45.95,59.7,7.58,3.26,2,72.41,89.47,4,62.86,High
STU1914,82.51,20.03,87.45,6.23,2.21,2,51.46,55.51,1,45.97,High
STU1915,47.98,68.61,86.03,5.09,1.51,2,87.73,68.74,1,80.14,High
STU1916,66.86,75.96,50.71,5.55,3.97,0,60.25,79.82,0,46.47,Medium
STU1917,63.18,69.72,53.67,9.23,4.89,0,99.6,62.65,0,64.57,Low
STU1918,65.69,29.91,100.0,7.34,5.01,1,55.02,54.8,1,63.92,High
STU1919,72.48,58.68,96.26,6.95,4.53,0,50.92,67.15,1,60.86,Medium
STU1920,67.92,25.07,69.53,6.45,2.6,1,56.73,61.31,1,57.21,High
STU1921,45.31,89.65,73.86,7.21,4.79,0,93.42,45.73,1,48.56,Medium
STU1922,86.22,45.45,60.54,7.19,4.06,0,41.36,22.15,1,32.66,Medium
STU1923,58.91,87.6,76.49,7.21,3.74,4,83.52,48.38,0,93.08,High
STU1924,78.59,82.03,59.24,6.96,2.4,0,99.15,22.53,0,55.17,Medium
STU1925,100.0,48.79,39.51,8.02,2.61,2,65.12,49.34,0,62.44,High
STU1926,61.21,44.61,50.18,6.83,3.63,2,61.32,90.54,1,62.32,High
STU1927,37.05,71.31,70.32,5.43,7.89,0,69.36,31.73,0,86.91,Medium
STU1928,70.71,49.8,53.03,5.94,4.04,0,48.92,73.08,0,100.0,Medium
STU1929,91.51,66.84,68.99,4.03,2.4,1,100.0,87.01,1,68.2,High
STU1930,100.0,56.31,53.88,9.64,2.0,1,79.39,36.69,0,61.86,Medium
STU1931,56.56,32.94,58.26,8.01,2.61,1,47.25,97.3,3,42.53,High
STU1932,82.45,24.85,82.8,5.64,7.42,4,54.28,63.62,0,36.13,High
STU1933,68.02,69.08,73.71,6.41,2.78,0,71.05,89.45,3,29.52,High
STU1934,73.41,54.89,69.86,5.91,5.13,0,45.99,69.88,1,49.08,High
STU1935,100.0,55.04,83.18,8.96,2.82,0,42.43,56.71,1,23.18,Medium
STU1936,52.46,77.53,77.21,4.81,3.97,1,72.99,20.0,0,86.58,High
STU1937,78.81,86.12,91.7,6.96,4.93,0,85.1,44.93,1,73.46,Medium
STU1938,82.02,60.09,63.1,6.65,2.47,2,83.56,77.24,2,59.97,High
STU1939,91.29,58.87,63.56,7.96,2.35,1,66.98,92.67,0,87.19,Medium
STU1940,76.47,74.0,50.48,6.65,6.49,1,63.33,39.72,2,43.58,High
STU1941,79.62,40.58,63.57,4.34,5.27,2,68.88,63.93,1,48.6,High
STU1942,69.13,69.02,84.47,6.45,4.92,1,84.87,56.97,0,26.32,Medium
STU1943,79.04,74.93,89.5,5.44,4.92,0,46.63,72.52,1,80.49,Medium
STU1944,69.85,77.24,84.4,6.91,4.33,1,54.78,66.59,0,48.79,Medium
STU1945,84.32,30.14,43.09,8.81,7.13,3,61.58,58.31,0,65.31,High
STU1946,69.46,51.3,86.25,4.36,3.58,0,63.88,76.5,1,85.05,High
STU1947,80.66,49.19,42.42,5.68,4.54,0,67.07,52.55,0,92.42,Medium
STU1948,74.56,66.8,83.47,6.03,0.89,0,67.58,65.2,1,64.42,High
STU1949,91.89,73.65,64.48,6.27,2.02,1,79.46,78.86,1,72.68,Medium
STU1950,74.23,91.94,80.54,7.84,1.34,1,38.03,51.93,1,46.92,Medium
STU1951,48.4,56.09,50.01,6.56,5.79,3,40.78,58.54,1,98.67,High
STU1952,93.93,56.04,87.57,7.38,0.5,3,56.69,54.96,3,61.68,High
STU1953,61.41,85.69,48.03,5.92,2.78,1,82.68,73.14,1,66.61,High
STU1954,65.19,70.34,59.97,7.12,0.5,0,56.92,71.29,1,56.86,Medium
STU1955,66.07,87.82,55.03,7.89,2.0,3,67.3,55.67,0,88.98,High
STU1956,95.62,70.2,43.69,5.77,2.62,2,70.18,71.14,0,68.99,High
STU1957,42.96,44.17,71.42,7.89,5.99,0,73.37,20.0,1,80.22,Medium
STU1958,100.0,41.0,97.09,6.87,4.21,0,94.6,80.03,0,72.08,Low
STU1959,90.84,37.07,100.0,8.26,2.0,2,79.81,81.12,2,60.59,High
STU1960,78.35,76.92,71.46,6.52,5.42,0,84.96,55.89,0,83.59,Medium
STU1961,74.18,86.39,86.75,7.33,3.53,4,65.84,52.3,2,71.91,High
STU1962,79.28,98.29,73.48,6.74,3.57,1,93.05,63.96,1,45.78,Medium
STU1963,82.82,80.18,77.48,6.67,1.34,2,69.22,48.62,2,45.22,High
STU1964,84.68,85.93,64.87,7.16,1.72,2,34.76,51.42,0,67.98,Medium
STU1965,83.33,54.56,72.93,7.55,2.01,1,100.0,70.54,0,83.15,Medium
STU1966,76.34,44.18,78.06,5.05,3.58,0,68.79,79.56,0,97.79,Medium
STU1967,72.04,80.3,61.32,8.81,3.64,2,77.01,70.72,1,29.46,Medium
STU1968,72.73,72.52,68.84,4.2,6.28,4,49.83,100.0,0,65.51,High
STU1969,72.08,66.93,69.12,5.84,4.19,0,100.0,87.47,1,74.79,Medium
STU1970,92.01,71.97,82.4,6.67,0.5,1,54.51,78.24,1,70.91,Medium
STU1971,83.9,70.82,54.01,7.38,3.97,1,61.45,77.59,1,85.19,Medium
STU1972,35.0,88.11,69.23,9.01,0.89,2,42.01,66.56,0,78.11,Medium
STU1973,84.84,88.31,98.68,4.2,1.76,2,74.2,74.08,1,45.29,High
STU1974,77.92,74.8,87.46,6.09,2.04,0,63.21,68.56,2,44.7,High
STU1975,74.72,80.22,90.24,3.82,2.31,1,41.76,83.92,1,71.25,High
STU1976,69.17,74.25,70.37,6.84,1.02,0,66.85,59.98,1,84.81,High
STU1977,91.86,56.7,74.81,7.18,3.87,0,69.61,59.01,0,67.87,Medium
STU1978,89.21,78.62,85.03,9.03,0.96,2,63.79,86.21,2,33.44,Medium
STU1979,63.41,39.9,93.4,6.97,4.14,0,37.04,56.72,0,44.06,Medium
STU1980,81.11,83.97,40.73,8.26,7.53,2,72.94,47.99,1,78.83,Medium
STU1981,60.43,43.5,50.27,7.62,1.11,2,46.45,51.53,1,58.03,High
STU1982,54.31,70.14,89.64,6.19,2.99,3,83.12,78.48,0,67.36,High
STU1983,65.6,49.79,65.85,4.83,0.5,0,58.56,100.0,3,86.31,High
STU1984,87.94,74.96,59.92,7.19,2.96,3,83.77,49.02,1,40.96,High
STU1985,89.3,64.39,51.19,4.71,4.66,1,68.24,76.61,1,56.72,High
STU1986,82.7,36.29,61.67,8.61,4.8,1,69.11,67.77,0,54.54,Medium
STU1987,85.88,72.57,48.96,6.57,3.64,2,89.7,85.31,1,72.11,Medium
STU1988,82.74,54.6,100.0,8.47,5.1,0,54.14,76.45,1,80.46,Medium
STU1989,65.38,80.86,69.66,6.13,8.08,2,49.37,86.42,3,35.39,High
STU1990,81.48,65.02,69.13,7.18,6.58,0,77.45,70.26,1,64.89,Low
STU1991,87.01,72.12,78.82,7.09,2.56,0,45.66,49.97,1,82.39,Medium
STU1992,86.31,47.76,84.44,6.74,0.89,2,54.42,52.76,2,27.9,High
STU1993,92.83,54.39,84.19,6.19,2.77,2,41.15,68.82,1,63.71,High
STU1994,85.62,56.74,86.1,7.35,1.8,2,87.58,73.41,2,40.68,High
STU1995,80.27,80.42,60.54,5.5,4.31,2,50.95,58.08,0,52.17,High
STU1996,91.05,95.19,65.53,5.11,1.37,0,56.88,100.0,1,14.9,Medium
STU1997,74.6,50.51,81.54,8.54,3.37,0,46.07,81.94,0,92.85,Medium
STU1998,61.77,84.38,62.09,7.82,5.01,2,61.45,27.49,0,57.88,Medium
STU1999,72.55,25.95,69.92,6.89,3.32,0,65.57,62.79,0,48.86,Medium
STU2000,63.83,43.5,75.98,9.13,1.8,2,82.04,46.47,0,71.57,Medium
STU2001,64.87,47.74,81.78,6.43,5.61,1,45.53,99.31,0,44.15,Medium
STU2002,72.83,40.65,43.33,8.65,0.5,1,57.78,25.05,0,42.26,High
STU2003,63.11,36.5,80.72,7.05,2.91,3,92.19,72.54,1,95.21,High
STU2004,70.38,72.43,66.49,5.37,3.43,1,85.7,67.22,0,100.0,High
STU2005,46.6,61.15,80.61,9.39,3.53,2,56.48,79.65,2,53.16,High
STU2006,78.2,71.83,81.65,8.19,3.82,0,67.16,70.81,2,86.35,Medium
STU2007,75.02,77.43,94.12,6.63,4.6,2,100.0,100.0,0,72.12,High
STU2008,62.74,69.78,90.3,7.82,3.44,1,47.7,81.52,1,36.72,Medium
STU2009,84.89,76.84,90.2,6.23,2.84,3,35.34,31.91,0,46.44,High
STU2010,89.06,63.75,91.66,7.96,2.77,2,58.89,90.28,2,96.02,High
STU2011,50.89,43.63,74.37,3.45,2.4,1,66.58,68.66,0,36.46,High
STU2012,63.56,84.04,70.48,5.37,4.92,2,54.36,90.31,0,100.0,Medium
STU2013,63.46,54.4,83.09,8.17,2.34,3,84.61,59.29,0,53.57,Medium
STU2014,60.9,48.16,80.98,6.45,5.02,1,71.58,45.88,0,96.62,High
STU2015,87.44,61.8,65.36,7.09,3.53,2,57.72,42.48,2,58.89,High
STU2016,72.09,48.57,76.07,4.91,2.56,1,58.84,84.11,1,81.0,High
STU2017,71.03,57.49,69.47,9.39,4.61,2,55.31,79.35,0,92.9,Medium
STU2018,44.94,71.19,57.19,8.47,2.19,2,82.11,54.34,1,92.8,High
STU2019,84.53,71.27,89.36,6.52,4.65,0,59.97,20.0,2,53.31,Medium
STU2020,56.41,48.84,70.83,6.23,3.88,1,47.72,84.79,0,47.85,Medium
STU2021,75.9,56.22,100.0,8.24,2.43,0,84.35,28.32,0,63.38,Medium
STU2022,79.16,84.34,45.62,9.58,4.45,3,63.3,100.0,0,38.99,Medium
STU2023,95.41,73.94,61.65,8.14,4.48,1,44.88,38.98,1,69.79,Medium
STU2024,55.37,100.0,70.49,9.84,5.58,0,97.12,65.25,1,48.58,Low
STU2025,35.0,86.24,87.06,5.51,5.24,1,78.38,69.14,2,86.65,High
STU2026,77.76,85.6,75.99,5.65,4.38,1,68.79,71.57,2,53.6,High
STU2027,100.0,40.02,74.66,5.14,1.47,2,64.4,70.84,3,30.15,High
STU2028,93.58,78.75,53.09,7.42,7.91,1,63.23,67.35,0,93.02,Low
STU2029,78.14,64.04,52.65,7.05,0.97,2,62.89,57.19,0,68.67,High
STU2030,67.63,55.08,74.84,6.59,5.21,2,63.35,60.98,0,65.58,Medium
STU2031,87.11,68.02,49.54,7.93,4.28,1,57.98,53.27,1,86.89,Medium
STU2032,60.4,82.01,62.02,8.53,1.39,0,66.24,67.09,0,82.43,Medium
STU2033,82.15,74.01,77.51,4.66,3.28,2,57.64,33.43,1,49.76,High
STU2034,82.58,49.19,55.27,5.96,3.36,1,71.8,70.68,0,56.0,Medium
STU2035,90.9,78.36,94.08,7.95,5.85,3,67.6,63.22,0,42.74,Medium
STU2036,100.0,53.52,88.36,6.15,2.22,2,56.09,80.15,0,35.71,Medium
STU2037,80.89,68.9,46.43,5.68,3.03,2,66.52,59.53,0,76.57,High
STU2038,67.37,59.54,56.01,8.23,0.5,1,77.23,75.84,0,72.84,Medium
STU2039,74.62,61.06,35.71,4.99,6.62,0,29.64,74.94,0,80.22,Medium
STU2040,48.46,78.79,58.26,6.38,1.57,0,77.83,62.5,0,90.63,Medium
STU2041,64.58,46.28,81.5,7.26,4.09,2,47.15,71.35,0,80.49,Medium
STU2042,68.86,100.0,63.79,6.0,3.32,3,60.2,40.83,1,82.27,High
STU2043,67.14,32.22,76.91,7.9,3.32,1,20.0,89.15,1,23.44,High
STU2044,77.29,54.24,47.16,6.0,4.96,0,77.62,55.18,0,58.86,Medium
STU2045,62.66,71.66,81.97,8.77,6.51,0,55.42,61.79,0,84.29,Low
STU2046,91.82,75.52,61.67,6.62,3.95,0,59.5,46.05,1,41.64,Medium
STU2047,75.0,63.19,70.18,7.74,4.68,0,69.54,51.17,1,66.83,Medium
STU2048,74.86,63.97,68.61,7.84,4.09,1,34.5,94.58,0,75.39,Medium
STU2049,70.08,72.39,50.93,5.92,5.33,1,69.05,67.48,1,73.86,Medium
STU2050,77.33,60.84,52.7,3.93,2.67,0,79.02,59.66,0,72.38,Medium
STU2051,87.38,90.08,84.52,7.31,5.44,4,70.96,59.56,0,76.98,Medium
STU2052,61.99,80.11,75.98,6.9,5.5,2,61.3,65.04,0,68.61,Medium
STU2053,65.13,80.71,85.75,7.58,5.45,0,68.7,78.0,0,35.74,Medium
STU2054,70.44,47.61,74.87,6.48,2.31,1,66.72,68.49,1,75.14,High
STU2055,54.81,63.57,72.14,6.2,3.2,1,80.9,68.87,1,70.69,High
STU2056,62.71,59.59,44.11,9.61,3.93,0,89.34,48.38,1,36.01,Medium
STU2057,67.86,46.9,65.94,4.74,1.03,1,61.02,59.71,1,92.59,High
STU2058,88.12,71.48,69.59,7.83,6.37,1,71.94,67.82,0,75.68,Medium
STU2059,78.94,55.32,99.3,6.0,3.48,0,56.65,64.44,0,37.39,Medium
STU2060,77.9,76.8,80.3,6.33,4.01,2,75.08,57.51,0,48.66,Medium
STU2061,87.76,45.74,93.04,6.36,2.46,1,75.82,55.86,0,53.72,Medium
STU2062,72.94,95.94,78.96,5.68,1.11,0,65.16,72.84,0,53.7,Medium
STU2063,80.86,48.87,59.33,7.6,2.41,0,76.82,73.28,1,70.86,Medium
STU2064,73.45,68.95,71.76,8.75,3.89,2,68.05,82.81,1,45.47,Medium
STU2065,78.98,79.25,73.54,7.46,4.71,1,67.18,68.52,1,87.56,Medium
STU2066,66.26,54.73,55.91,6.94,3.79,1,53.03,27.63,0,85.92,High
STU2067,38.42,80.34,64.23,5.42,4.12,0,70.92,100.0,0,77.39,Medium
STU2068,72.99,42.87,66.91,7.52,2.89,3,58.18,64.84,0,65.88,High
STU2069,96.34,91.14,94.08,9.82,4.39,1,82.78,57.62,1,83.75,Low
STU2070,88.89,65.25,38.79,6.27,6.17,1,53.67,63.95,1,59.48,Medium
STU2071,89.48,54.26,88.09,6.27,4.77,1,72.57,57.87,1,50.51,Medium
STU2072,93.54,59.61,55.95,6.01,4.96,0,63.57,50.26,0,88.8,Medium
STU2073,76.33,79.56,49.42,6.11,4.03,3,72.53,76.06,0,71.35,High
STU2074,77.96,54.48,87.7,3.0,0.79,0,67.01,62.33,0,51.32,High
STU2075,65.74,51.51,80.98,7.37,1.62,1,54.09,63.39,1,56.65,High
STU2076,70.26,61.01,88.82,5.62,4.32,1,86.59,20.0,1,50.27,High
STU2077,84.24,43.81,82.01,4.55,3.48,0,52.92,60.92,2,100.0,High
STU2078,93.06,97.77,100.0,7.85,4.29,1,78.92,45.62,3,65.08,Medium
STU2079,72.91,54.8,78.38,5.29,6.52,2,39.13,55.6,1,68.16,High
STU2080,68.25,79.97,67.65,6.33,4.81,0,63.09,69.25,1,79.42,Medium
STU2081,75.01,68.77,75.14,8.85,5.77,0,94.0,53.96,1,40.69,Low
STU2082,84.02,47.28,88.65,4.83,3.67,0,63.32,56.44,1,86.93,High
STU2083,53.34,64.89,58.31,4.65,2.05,3,69.64,66.74,0,52.84,High
STU2084,40.56,79.11,60.22,7.18,3.4,1,95.24,55.88,1,100.0,Medium
STU2085,66.74,61.61,65.37,8.41,2.05,3,65.57,46.0,2,58.75,High
STU2086,56.69,86.48,38.43,4.6,6.3,1,72.4,34.01,0,85.75,High
STU2087,67.38,83.39,72.07,7.37,4.92,2,78.28,71.06,0,15.06,Medium
STU2088,72.78,81.54,41.71,7.61,4.44,4,44.55,55.7,0,41.5,High
STU2089,68.2,56.73,70.8,3.92,5.72,1,59.75,35.02,0,59.13,High
STU2090,96.79,45.56,82.98,7.92,0.5,0,70.21,87.42,0,24.38,Medium
STU2091,79.9,53.96,62.85,8.03,4.56,1,40.87,71.08,0,77.02,Medium
STU2092,79.51,68.53,95.16,6.36,1.14,0,91.29,43.62,2,71.26,High
STU2093,84.33,74.82,48.09,8.55,3.49,1,80.86,52.32,0,45.18,Medium
STU2094,57.92,25.91,87.87,8.39,2.94,2,78.33,83.84,0,64.68,High
STU2095,90.59,64.85,80.13,6.94,4.69,1,90.44,61.84,0,81.13,Medium
STU2096,73.86,67.85,44.26,6.17,3.91,3,80.3,57.47,0,22.94,High
STU2097,85.06,60.0,100.0,5.44,5.92,3,64.09,78.51,1,39.53,High
STU2098,58.92,88.24,69.04,6.75,2.42,0,40.25,61.98,2,58.3,High
STU2099,51.69,72.59,56.84,7.6,4.78,1,56.42,87.13,0,65.47,High
STU2100,87.27,88.58,48.89,6.35,3.79,2,56.91,57.57,2,63.83,High
STU2101,80.65,61.11,66.7,3.72,0.56,0,78.52,54.73,1,82.79,High
STU2102,61.47,81.87,68.09,8.58,1.85,0,69.38,65.3,0,74.54,Medium
STU2103,61.96,94.43,71.54,7.07,3.23,0,41.39,82.36,0,78.93,Medium
STU2104,91.88,88.61,65.53,6.27,5.5,0,82.71,69.49,0,37.2,Low
STU2105,57.16,45.34,79.5,8.0,4.33,2,90.6,66.86,0,67.9,Medium
STU2106,99.64,60.43,64.19,8.93,1.4,2,93.08,50.47,0,58.86,Medium
STU2107,61.49,58.79,40.98,3.0,3.25,1,48.79,47.82,1,94.24,High
STU2108,84.58,73.81,67.76,7.41,7.13,1,73.47,82.38,0,68.49,Medium
STU2109,70.07,77.35,34.49,4.8,3.7,0,50.89,84.28,0,51.62,High
STU2110,84.05,49.9,75.31,7.5,2.91,3,100.0,83.69,1,82.05,Medium
STU2111,66.84,66.22,55.31,6.98,4.39,2,68.52,79.24,2,76.27,High
STU2112,72.56,28.64,72.45,7.69,4.87,1,61.71,73.04,0,48.57,Medium
STU2113,75.61,90.96,89.71,6.1,2.68,1,58.58,72.76,1,58.03,Medium
STU2114,59.97,55.78,55.77,4.18,4.4,2,73.68,67.4,0,58.37,High
STU2115,86.11,66.01,85.92,6.17,2.91,2,76.77,75.12,0,89.55,High
STU2116,67.3,59.43,63.5,7.37,4.79,2,39.98,64.25,1,69.06,High
STU2117,71.57,85.63,96.3,8.22,3.81,1,91.75,75.07,1,79.54,Medium
STU2118,60.08,20.0,64.52,5.16,4.37,0,76.01,81.52,0,55.13,High
STU2119,36.56,64.7,57.39,8.24,2.13,1,91.61,42.36,1,71.7,High
STU2120,72.13,63.1,80.31,5.89,2.02,3,97.08,84.73,0,91.07,High
STU2121,100.0,56.83,63.46,7.31,5.2,2,66.31,63.96,0,57.78,Medium
STU2122,86.77,96.07,57.38,6.09,3.36,1,82.57,91.25,0,67.3,Medium
STU2123,74.71,49.03,62.83,7.06,4.01,0,58.21,87.87,0,37.73,Medium
STU2124,71.06,78.89,69.33,8.05,2.95,2,60.05,46.45,2,49.69,High
STU2125,75.34,71.41,90.13,5.08,5.12,2,94.73,65.01,2,58.31,High
STU2126,83.21,87.71,40.99,5.85,2.41,1,55.44,31.41,1,43.78,High
STU2127,57.29,52.99,70.35,7.06,3.26,0,71.34,58.05,0,91.44,Medium
STU2128,91.71,51.81,79.37,10.0,4.91,2,52.57,71.4,1,48.24,Medium
STU2129,85.73,84.73,72.9,5.59,5.61,2,56.85,80.25,1,80.74,High
STU2130,85.77,72.66,89.65,9.66,2.56,1,59.41,66.25,0,68.74,Medium
STU2131,81.58,37.19,68.88,9.61,7.03,0,92.6,72.97,1,65.62,Low
STU2132,75.29,55.29,67.23,6.66,4.06,6,76.73,52.36,3,94.72,High
STU2133,85.09,71.95,78.88,6.38,1.62,0,82.31,64.66,0,19.79,Medium
STU2134,83.88,80.08,71.49,5.83,4.16,2,37.28,54.38,1,61.08,High
STU2135,69.69,52.77,64.14,6.7,2.81,1,68.59,70.09,0,43.39,High
STU2136,66.4,20.0,77.74,4.83,4.28,1,61.5,90.02,0,25.77,High
STU2137,76.53,74.42,60.21,6.69,3.42,0,76.37,63.98,0,41.11,Medium
STU2138,98.24,43.03,60.83,8.9,3.63,0,100.0,40.32,1,65.34,Medium
STU2139,56.41,28.69,62.08,5.94,1.86,0,27.36,68.53,0,50.49,High
STU2140,52.99,20.0,90.3,6.46,5.28,1,74.79,77.7,0,82.93,Medium
STU2141,77.47,79.65,21.68,4.42,1.42,0,100.0,48.48,2,60.72,High
STU2142,75.76,67.32,75.93,7.32,1.5,0,59.33,87.35,1,58.51,Medium
STU2143,77.6,60.94,70.51,7.17,4.16,2,70.55,54.27,0,58.59,Medium
STU2144,78.66,90.0,44.79,6.89,6.39,1,79.5,51.32,3,63.03,Medium
STU2145,71.65,76.47,74.65,6.5,2.87,2,31.35,32.95,1,56.63,High
STU2146,97.35,94.09,77.14,6.39,4.76,1,72.53,69.84,0,47.97,Medium
STU2147,50.99,39.93,78.84,7.5,5.43,0,54.5,97.69,2,84.78,High
STU2148,62.57,64.38,30.22,6.76,4.97,2,100.0,71.6,1,52.52,High
STU2149,73.45,35.9,90.5,7.24,2.94,1,64.47,51.78,0,57.33,Medium
STU2150,50.35,60.87,58.93,7.1,1.54,3,55.92,74.24,0,73.59,High
STU2151,72.36,60.52,80.3,8.37,0.5,1,82.39,79.41,1,71.37,Medium
STU2152,99.92,76.28,81.12,7.75,3.03,1,76.3,85.89,0,47.13,Medium
STU2153,75.31,65.82,56.85,7.07,5.62,0,83.23,42.77,1,80.1,Medium
STU2154,78.46,76.22,79.91,8.93,1.48,1,100.0,92.96,1,75.75,Medium
STU2155,56.1,77.66,64.22,7.39,4.76,1,58.05,68.84,0,68.56,Medium
STU2156,65.75,100.0,38.93,8.63,1.79,1,97.22,96.56,2,56.37,Medium
STU2157,69.37,59.32,87.52,7.65,3.69,0,99.92,67.8,1,56.87,Medium
STU2158,70.23,48.06,58.37,4.22,4.77,1,54.94,75.38,0,60.96,High
STU2159,94.22,69.43,57.18,8.63,2.31,1,56.58,47.92,0,40.36,Medium
STU2160,83.37,50.56,63.95,6.99,3.81,1,68.8,82.73,1,64.21,Medium
STU2161,58.33,91.68,74.08,6.73,2.75,1,64.61,45.62,0,82.84,Medium
STU2162,78.7,59.9,69.14,7.19,4.77,1,97.05,69.84,1,82.53,Medium
STU2163,82.47,54.82,78.22,6.32,3.92,4,53.31,57.25,0,57.38,High
STU2164,92.1,56.52,49.91,7.12,3.6,0,72.16,63.41,0,86.28,Medium
STU2165,98.71,77.93,58.86,5.97,6.31,4,54.99,84.53,1,100.0,High
STU2166,59.77,62.16,68.26,8.58,4.69,2,69.84,58.61,1,58.68,High
STU2167,62.84,53.45,98.47,6.64,2.26,3,100.0,84.9,0,78.83,High
STU2168,56.14,94.98,68.29,6.26,3.35,2,98.99,57.67,1,19.74,High
STU2169,71.49,49.59,86.28,5.51,3.36,1,74.43,67.36,1,39.84,High
STU2170,82.0,65.64,70.58,7.18,3.64,0,78.71,100.0,0,66.82,Medium
STU2171,89.81,76.74,62.75,7.06,8.04,1,76.02,67.19,0,44.87,Medium
STU2172,73.86,35.64,66.3,7.34,4.17,2,62.83,63.63,0,100.0,Medium
STU2173,70.2,73.64,67.47,5.36,0.5,1,100.0,67.52,0,76.96,High
STU2174,77.28,46.01,79.05,4.56,2.52,1,90.43,59.06,0,84.32,High
STU2175,62.47,79.81,90.62,7.68,0.5,0,71.98,46.98,0,64.42,Medium
STU2176,100.0,47.67,75.4,8.88,2.91,2,64.31,100.0,0,44.94,Medium
STU2177,50.89,77.47,87.81,5.36,0.5,3,65.42,57.69,0,54.62,High
STU2178,77.77,84.9,55.53,9.03,1.93,1,73.76,37.6,0,70.09,Medium
STU2179,100.0,80.51,63.78,7.2,0.76,1,67.4,62.2,0,52.24,Medium
STU2180,75.1,69.52,59.14,6.79,4.19,1,87.37,71.42,0,78.42,Medium
STU2181,72.15,60.84,74.72,6.24,3.5,0,76.14,61.26,1,79.23,Medium
STU2182,69.64,54.62,64.62,4.86,4.05,0,51.79,64.12,1,65.1,High
STU2183,72.29,91.48,80.95,8.18,3.31,4,48.51,62.05,0,28.49,High
STU2184,95.59,52.41,56.03,5.71,0.99,2,84.84,72.66,1,99.3,High
STU2185,41.82,46.33,70.65,5.71,4.42,1,48.34,79.74,0,60.75,High
STU2186,98.0,76.98,80.3,8.19,6.96,2,62.07,61.54,0,100.0,Medium
STU2187,53.64,50.67,39.02,4.16,4.24,2,60.53,100.0,0,78.05,High
STU2188,71.0,47.9,100.0,4.67,2.73,3,46.95,83.74,2,60.8,High
STU2189,68.56,39.02,65.75,6.77,0.93,1,73.27,64.9,0,73.96,High
STU2190,83.83,56.31,39.62,7.21,1.87,2,65.9,41.27,1,24.61,High
STU2191,51.03,63.51,72.37,7.48,4.32,0,57.16,67.06,1,85.52,Medium
STU2192,81.93,69.38,70.5,6.38,5.43,3,100.0,79.65,0,100.0,Medium
STU2193,100.0,82.12,68.77,10.0,3.97,0,26.67,79.79,0,23.22,Medium
STU2194,54.55,74.48,84.87,6.48,4.94,0,53.32,31.65,0,59.25,Medium
STU2195,77.85,61.56,81.21,6.48,4.77,1,58.2,67.08,1,62.89,High
STU2196,65.07,61.43,74.47,5.68,4.41,3,44.91,56.35,1,82.5,High
STU2197,81.39,74.18,76.75,6.97,2.31,3,100.0,91.95,2,100.0,High
STU2198,75.29,87.91,68.43,7.66,3.81,0,100.0,67.23,0,72.66,Medium
STU2199,65.38,67.27,96.63,8.49,1.97,2,56.36,23.88,1,100.0,High
STU2200,82.32,56.56,47.81,4.72,3.53,2,89.57,71.63,1,68.41,High
STU2201,100.0,47.13,72.09,6.46,4.1,1,78.14,29.9,0,74.03,Medium
STU2202,72.14,38.99,70.98,7.43,6.52,2,96.15,73.1,0,71.56,Medium
STU2203,85.8,76.99,82.2,7.62,1.14,3,66.18,100.0,1,89.41,High
STU2204,55.6,75.4,57.34,6.81,4.37,2,75.34,89.49,0,56.55,Medium
STU2205,60.65,75.39,43.84,7.56,6.17,1,91.84,69.66,3,81.37,Medium
STU2206,82.09,62.68,72.35,5.67,4.87,0,89.24,53.13,1,40.38,Medium
STU2207,97.26,90.32,74.22,8.98,5.0,1,70.58,87.93,0,59.31,Low
STU2208,80.33,56.29,92.34,8.19,4.56,2,51.98,76.45,1,52.27,Medium
